label,episode,opponent,seat,mine,theirs,rec_mine,rec_theirs,was_loss,won
PASTURE_TILT=1.0,episode-93768382-replay,Fitzcarraldo,1,68135.0,40043.0,67090.0,40013.0,1
PASTURE_TILT=1.0,episode-93769289-replay,Nikola010,1,137391.0,122103.0,137532.0,122081.0,1
PASTURE_TILT=1.0,episode-93770191-replay,Furina,0,75677.0,56984.0,65526.0,55765.0,1
PASTURE_TILT=1.0,episode-93771104-replay,Hoaquason,0,112734.0,74444.0,112620.0,74397.0,1
PASTURE_TILT=1.0,episode-93772007-replay,윤영일,0,72948.0,62553.0,72686.0,62545.0,1
PASTURE_TILT=1.0,episode-93772911-replay,Auxileon,1,144031.0,104799.0,143937.0,104756.0,1
PASTURE_TILT=1.0,episode-93773807-replay,Amy Yuan,1,91492.0,90209.0,91222.0,90171.0,1
PASTURE_TILT=1.0,episode-93774742-replay,luna is free！,1,68152.0,42079.0,61496.0,42035.0,1
PASTURE_TILT=1.0,episode-93775654-replay,ROFIQUL ALAM SHEHAB,0,94674.0,75577.0,93748.0,75529.0,1
PASTURE_TILT=1.0,episode-93776588-replay,Ritesh Thawkar,1,75547.0,56450.0,74711.0,56415.0,1
PASTURE_TILT=1.0,episode-93777643-replay,Петьо Лазаров,0,88056.0,59378.0,78348.0,57792.0,1
PASTURE_TILT=1.0,episode-93778424-replay,🔥🦫📿🗽,1,109717.0,72287.0,109241.0,71953.0,1
PASTURE_TILT=1.0,episode-93779362-replay,A.K.NITHIN,0,92958.0,75579.0,93358.0,75525.0,1
PASTURE_TILT=1.0,episode-93780301-replay,KoRo2_JP,0,65179.0,42383.0,64544.0,42345.0,1
PASTURE_TILT=1.0,episode-93781273-replay,roma,1,131148.0,97665.0,130370.0,97541.0,1
PASTURE_TILT=1.0,episode-93781740-replay,Jince,1,65117.0,92040.0,58067.0,92068.0,0
PASTURE_TILT=1.0,episode-93781840-replay,Crisis Liu,0,138301.0,107443.0,138050.0,107332.0,1
PASTURE_TILT=1.0,episode-93782346-replay,gagacrow,0,59380.0,37964.0,58498.0,37849.0,1
PASTURE_TILT=1.0,episode-93782850-replay,Kujaomega,0,111444.0,94211.0,111034.0,94156.0,1
PASTURE_TILT=1.0,episode-93783342-replay,Marco DG,0,88224.0,65281.0,81810.0,64217.0,1
PASTURE_TILT=1.0,episode-93783823-replay,KKY,0,78238.0,62119.0,77710.0,62040.0,1
PASTURE_TILT=1.0,episode-93784307-replay,养殖一些扫福睿,1,77678.0,58901.0,70384.0,57678.0,1
PASTURE_TILT=1.0,episode-93784790-replay,xiy lin,1,87215.0,81574.0,83657.0,81515.0,1
PASTURE_TILT=1.0,episode-93785277-replay,Eishkaran Singh,1,102460.0,84415.0,102409.0,84353.0,1
PASTURE_TILT=1.0,episode-93785778-replay,Shin7jp,1,109423.0,88545.0,109769.0,88459.0,1
PASTURE_TILT=1.0,episode-93786278-replay,midnq,0,110469.0,111577.0,102560.0,88005.0,0
PASTURE_TILT=1.0,episode-93786735-replay,xiao cat q,0,109398.0,88845.0,103097.0,86474.0,1
PASTURE_TILT=1.0,episode-93787233-replay,jorge fabian avila,0,122305.0,104847.0,117241.0,99248.0,1
PASTURE_TILT=1.0,episode-93787722-replay,Octavi Grau,0,94987.0,86526.0,82937.0,69690.0,1
